"maxiter","width","height","lower_r","upper_r","lower_i","upper_i","nb_thread","loadbalance","try","thread","thread_start_time_sec","thread_start_time_nsec","thread_stop_time_sec","thread_stop_time_nsec","global_start_time_sec","global_start_time_nsec","global_stop_time_sec","global_stop_time_nsec"
256,500,375,-2,"0.6",-1,1,3,1,7,2,30475,725005206,30475,770086612,30475,724939275,30475,771132441
256,500,375,-2,"0.6",-1,1,3,1,7,3,30475,725018896,30475,770429331,30475,724939275,30475,771132441
256,500,375,-2,"0.6",-1,1,3,1,8,1,30475,839848569,30475,885238262,30475,839833134,30475,885732401
256,500,375,-2,"0.6",-1,1,3,1,8,2,30475,839851922,30475,884997094,30475,839833134,30475,885732401
256,500,375,-2,"0.6",-1,1,3,1,8,3,30475,839877484,30475,885695803,30475,839833134,30475,885732401
256,500,375,-2,"0.6",-1,1,3,1,9,1,30475,953554260,30475,998680155,30475,953487211,30475,999470708
256,500,375,-2,"0.6",-1,1,3,1,9,2,30475,953551885,30475,999429361,30475,953487211,30475,999470708
256,500,375,-2,"0.6",-1,1,3,1,9,3,30475,953584781,30475,998999617,30475,953487211,30475,999470708
256,500,375,-2,"0.6",-1,1,3,1,10,1,30476,71572265,30476,117438985,30476,71543001,30476,117471881
256,500,375,-2,"0.6",-1,1,3,1,10,2,30476,71571148,30476,117009102,30476,71543001,30476,117471881
256,500,375,-2,"0.6",-1,1,3,1,10,3,30476,71587491,30476,116699139,30476,71543001,30476,117471881
256,500,375,-2,"0.6",-1,1,3,2,1,1,30476,191351780,30476,328293810,30476,191251905,30476,328328033
256,500,375,-2,"0.6",-1,1,3,2,1,2,30476,191383629,30476,191384257,30476,191251905,30476,328328033
256,500,375,-2,"0.6",-1,1,3,2,1,3,30476,191372175,30476,191373292,30476,191251905,30476,328328033
256,500,375,-2,"0.6",-1,1,3,2,2,1,30476,405809246,30476,543005853,30476,405662086,30476,543042101
256,500,375,-2,"0.6",-1,1,3,2,2,2,30476,405828452,30476,405829640,30476,405662086,30476,543042101
256,500,375,-2,"0.6",-1,1,3,2,2,3,30476,405840535,30476,405841653,30476,405662086,30476,543042101
256,500,375,-2,"0.6",-1,1,3,2,3,1,30476,626579608,30476,767012529,30476,626471002,30476,767047729
256,500,375,-2,"0.6",-1,1,3,2,3,2,30476,626532184,30476,626532813,30476,626471002,30476,767047729
256,500,375,-2,"0.6",-1,1,3,2,3,3,30476,626584357,30476,626585684,30476,626471002,30476,767047729
256,500,375,-2,"0.6",-1,1,3,2,4,1,30476,852139661,30476,991156376,30476,852097616,30476,991193323
256,500,375,-2,"0.6",-1,1,3,2,4,2,30476,852180310,30476,852181008,30476,852097616,30476,991193323
256,500,375,-2,"0.6",-1,1,3,2,4,3,30476,852192323,30476,852192951,30476,852097616,30476,991193323
256,500,375,-2,"0.6",-1,1,3,2,5,1,30477,73957458,30477,211379169,30477,73874904,30477,211414929
256,500,375,-2,"0.6",-1,1,3,2,5,2,30477,73974500,30477,73975128,30477,73874904,30477,211414929
256,500,375,-2,"0.6",-1,1,3,2,5,3,30477,73987141,30477,73988259,30477,73874904,30477,211414929
