"maxiter","width","height","lower_r","upper_r","lower_i","upper_i","nb_thread","loadbalance","try","thread","thread_start_time_sec","thread_start_time_nsec","thread_stop_time_sec","thread_stop_time_nsec","global_start_time_sec","global_start_time_nsec","global_stop_time_sec","global_stop_time_nsec"
256,500,375,-2,"0.6",-1,1,4,1,3,2,29719,209115505,29719,209116134,29719,140715566,29719,209243457
256,500,375,-2,"0.6",-1,1,4,1,3,3,29719,140815651,29719,209107473,29719,140715566,29719,209243457
256,500,375,-2,"0.6",-1,1,4,1,3,4,29719,209111314,29719,209111943,29719,140715566,29719,209243457
256,500,375,-2,"0.6",-1,1,4,1,4,1,29719,279979504,29719,325453001,29719,279930893,29719,325909006
256,500,375,-2,"0.6",-1,1,4,1,4,2,29719,325456912,29719,325457541,29719,279930893,29719,325909006
256,500,375,-2,"0.6",-1,1,4,1,4,3,29719,279980482,29719,325895247,29719,279930893,29719,325909006
256,500,375,-2,"0.6",-1,1,4,1,4,4,29719,279977758,29719,325431140,29719,279930893,29719,325909006
256,500,375,-2,"0.6",-1,1,4,1,5,1,29719,398763599,29719,443680727,29719,398684118,29719,444478473
256,500,375,-2,"0.6",-1,1,4,1,5,2,29719,443685546,29719,443686245,29719,398684118,29719,444478473
256,500,375,-2,"0.6",-1,1,4,1,5,3,29719,398764577,29719,444418269,29719,398684118,29719,444478473
256,500,375,-2,"0.6",-1,1,4,1,5,4,29719,398762481,29719,443971902,29719,398684118,29719,444478473
256,500,375,-2,"0.6",-1,1,4,1,6,1,29719,519975016,29719,576786192,29719,519951130,29719,578692276
256,500,375,-2,"0.6",-1,1,4,1,6,2,29719,532015245,29719,578682079,29719,519951130,29719,578692276
256,500,375,-2,"0.6",-1,1,4,1,6,3,29719,519972642,29719,577657553,29719,519951130,29719,578692276
256,500,375,-2,"0.6",-1,1,4,1,6,4,29719,556036825,29719,576600968,29719,519951130,29719,578692276
256,500,375,-2,"0.6",-1,1,4,1,7,1,29719,655296808,29719,701154721,29719,655172487,29719,701835061
256,500,375,-2,"0.6",-1,1,4,1,7,2,29719,655272642,29719,701770945,29719,655172487,29719,701835061
256,500,375,-2,"0.6",-1,1,4,1,7,3,29719,655273201,29719,701318363,29719,655172487,29719,701835061
256,500,375,-2,"0.6",-1,1,4,1,7,4,29719,701775764,29719,701776393,29719,655172487,29719,701835061
256,500,375,-2,"0.6",-1,1,4,1,8,1,29719,778099388,29719,823202298,29719,778017811,29719,823783741
256,500,375,-2,"0.6",-1,1,4,1,8,2,29719,823757899,29719,823759016,29719,778017811,29719,823783741
256,500,375,-2,"0.6",-1,1,4,1,8,3,29719,778100016,29719,823752172,29719,778017811,29719,823783741
256,500,375,-2,"0.6",-1,1,4,1,8,4,29719,778097712,29719,823299589,29719,778017811,29719,823783741
256,500,375,-2,"0.6",-1,1,4,1,9,1,29719,905658064,29719,973159473,29719,905564195,29719,974194336
256,500,375,-2,"0.6",-1,1,4,1,9,2,29719,973167924,29719,973168553,29719,905564195,29719,974194336
256,500,375,-2,"0.6",-1,1,4,1,9,3,29719,973163594,29719,973164153,29719,905564195,29719,974194336
256,500,375,-2,"0.6",-1,1,4,1,9,4,29719,905673569,29719,974162488,29719,905564195,29719,974194336
256,500,375,-2,"0.6",-1,1,4,1,10,1,29720,55912700,29720,100046260,29720,55866604,29720,104897483
256,500,375,-2,"0.6",-1,1,4,1,10,2,29720,55913608,29720,99908739,29720,55866604,29720,104897483
256,500,375,-2,"0.6",-1,1,4,1,10,3,29720,76027474,29720,104880231,29720,55866604,29720,104897483
256,500,375,-2,"0.6",-1,1,4,1,10,4,29720,55911583,29720,99093462,29720,55866604,29720,104897483
256,500,375,-2,"0.6",-1,1,4,2,1,1,29720,196696072,29720,333266586,29720,196642363,29720,333299831
256,500,375,-2,"0.6",-1,1,4,2,1,2,29720,196676935,29720,196678053,29720,196642363,29720,333299831
256,500,375,-2,"0.6",-1,1,4,2,1,3,29720,196677494,29720,196678681,29720,196642363,29720,333299831
256,500,375,-2,"0.6",-1,1,4,2,1,4,29720,196680148,29720,196681335,29720,196642363,29720,333299831
256,500,375,-2,"0.6",-1,1,4,2,2,1,29720,518066880,29720,654638721,29720,518018758,29720,654671477
256,500,375,-2,"0.6",-1,1,4,2,2,2,29720,518077286,29720,518077915,29720,518018758,29720,654671477
256,500,375,-2,"0.6",-1,1,4,2,2,3,29720,518064435,29720,518064994,29720,518018758,29720,654671477
256,500,375,-2,"0.6",-1,1,4,2,2,4,29720,518073235,29720,518073794,29720,518018758,29720,654671477
256,500,375,-2,"0.6",-1,1,4,2,3,1,29720,771174082,29720,907962296,29720,771070505,29720,907999941
256,500,375,-2,"0.6",-1,1,4,2,3,2,29720,771158996,29720,771159624,29720,771070505,29720,907999941
256,500,375,-2,"0.6",-1,1,4,2,3,3,29720,784016527,29720,784017155,29720,771070505,29720,907999941
256,500,375,-2,"0.6",-1,1,4,2,3,4,29720,771157808,29720,771158437,29720,771070505,29720,907999941
256,500,375,-2,"0.6",-1,1,4,2,4,1,29720,983573731,29721,120370606,29720,983552010,29721,120381362
256,500,375,-2,"0.6",-1,1,4,2,4,2,29720,983574290,29720,983574988,29720,983552010,29721,120381362
256,500,375,-2,"0.6",-1,1,4,2,4,3,29720,992040514,29720,992041143,29720,983552010,29721,120381362
256,500,375,-2,"0.6",-1,1,4,2,4,4,29721,3004183,29721,3004742,29720,983552010,29721,120381362
256,500,375,-2,"0.6",-1,1,4,2,5,1,29721,198541506,29721,335068158,29721,198496387,29721,335105664
256,500,375,-2,"0.6",-1,1,4,2,5,2,29721,198539201,29721,198540318,29721,198496387,29721,335105664
256,500,375,-2,"0.6",-1,1,4,2,5,3,29721,198539760,29721,198540947,29721,198496387,29721,335105664
256,500,375,-2,"0.6",-1,1,4,2,5,4,29721,198545277,29721,198546395,29721,198496387,29721,335105664
256,500,375,-2,"0.6",-1,1,4,2,6,1,29721,411437738,29721,548107429,29721,411396671,29721,548117696
256,500,375,-2,"0.6",-1,1,4,2,6,2,29721,411443396,29721,411443954,29721,411396671,29721,548117696
256,500,375,-2,"0.6",-1,1,4,2,6,3,29721,420023674,29721,420024232,29721,411396671,29721,548117696
256,500,375,-2,"0.6",-1,1,4,2,6,4,29721,436037059,29721,436037618,29721,411396671,29721,548117696
256,500,375,-2,"0.6",-1,1,4,2,7,1,29721,623683244,29721,760619316,29721,623626601,29721,760656892
256,500,375,-2,"0.6",-1,1,4,2,7,2,29721,623684012,29721,623684641,29721,623626601,29721,760656892
256,500,375,-2,"0.6",-1,1,4,2,7,3,29721,624067730,29721,624068288,29721,623626601,29721,760656892
256,500,375,-2,"0.6",-1,1,4,2,7,4,29721,644012785,29721,644014531,29721,623626601,29721,760656892
256,500,375,-2,"0.6",-1,1,4,2,8,1,29721,839331988,29721,975938960,29721,839273739,29721,975950763
256,500,375,-2,"0.6",-1,1,4,2,8,2,29721,839351614,29721,839352242,29721,839273739,29721,975950763
256,500,375,-2,"0.6",-1,1,4,2,8,3,29721,839331429,29721,839332547,29721,839273739,29721,975950763
256,500,375,-2,"0.6",-1,1,4,2,8,4,29721,864031603,29721,864032790,29721,839273739,29721,975950763
256,500,375,-2,"0.6",-1,1,4,2,9,1,29722,52675774,29722,189234624,29722,52516602,29722,189266473
256,500,375,-2,"0.6",-1,1,4,2,9,2,29722,52663482,29722,52664041,29722,52516602,29722,189266473
256,500,375,-2,"0.6",-1,1,4,2,9,3,29722,52642529,29722,52643088,29722,52516602,29722,189266473
256,500,375,-2,"0.6",-1,1,4,2,9,4,29722,64031472,29722,64032031,29722,52516602,29722,189266473
256,500,375,-2,"0.6",-1,1,4,2,10,1,29722,259635076,29722,396345694,29722,259586185,29722,396356939
256,500,375,-2,"0.6",-1,1,4,2,10,2,29722,264034903,29722,264035462,29722,259586185,29722,396356939
256,500,375,-2,"0.6",-1,1,4,2,10,3,29722,259636193,29722,259636822,29722,259586185,29722,396356939
256,500,375,-2,"0.6",-1,1,4,2,10,4,29722,259633888,29722,259635634,29722,259586185,29722,396356939
256,500,375,-2,"0.6",-1,1,5,0,1,1,29722,481234789,29722,488630042,29722,481140641,29722,566712590
256,500,375,-2,"0.6",-1,1,5,0,1,2,29722,488030230,29722,522350434,29722,481140641,29722,566712590
256,500,375,-2,"0.6",-1,1,5,0,1,3,29722,488907737,29722,541371537,29722,481140641,29722,566712590
256,500,375,-2,"0.6",-1,1,5,0,1,4,29722,532047222,29722,566680672,29722,481140641,29722,566712590
256,500,375,-2,"0.6",-1,1,5,0,1,5,29722,481234230,29722,488905502,29722,481140641,29722,566712590
256,500,375,-2,"0.6",-1,1,5,0,2,1,29722,680037200,29722,687409265,29722,641700816,29722,728991182
256,500,375,-2,"0.6",-1,1,5,0,2,2,29722,641731128,29722,683794892,29722,641700816,29722,728991182
256,500,375,-2,"0.6",-1,1,5,0,2,3,29722,676455793,29722,728956819,29722,641700816,29722,728991182
256,500,375,-2,"0.6",-1,1,5,0,2,4,29722,641731687,29722,676451532,29722,641700816,29722,728991182
256,500,375,-2,"0.6",-1,1,5,0,2,5,29722,652015295,29722,659659608,29722,641700816,29722,728991182
256,500,375,-2,"0.6",-1,1,5,0,3,1,29722,808503276,29722,815876249,29722,808437484,29722,868386355
256,500,375,-2,"0.6",-1,1,5,0,3,2,29722,812070925,29722,851643250,29722,808437484,29722,868386355
256,500,375,-2,"0.6",-1,1,5,0,3,3,29722,815882116,29722,868353808,29722,808437484,29722,868386355
256,500,375,-2,"0.6",-1,1,5,0,3,4,29722,808523461,29722,843198188,29722,808437484,29722,868386355
256,500,375,-2,"0.6",-1,1,5,0,3,5,29722,808504184,29722,832046083,29722,808437484,29722,868386355
256,500,375,-2,"0.6",-1,1,5,0,4,1,29722,951594749,29722,958974007,29722,951538315,29723,11477687
256,500,375,-2,"0.6",-1,1,5,0,4,2,29722,951594190,29722,985938769,29722,951538315,29723,11477687
256,500,375,-2,"0.6",-1,1,5,0,4,3,29722,958976661,29723,11443185,29722,951538315,29723,11477687
256,500,375,-2,"0.6",-1,1,5,0,4,4,29722,951598799,29722,986314245,29722,951538315,29723,11477687
256,500,375,-2,"0.6",-1,1,5,0,4,5,29722,986320112,29722,993963656,29722,951538315,29723,11477687
256,500,375,-2,"0.6",-1,1,5,0,5,1,29723,91064234,29723,98442934,29723,90990410,29723,167674773
256,500,375,-2,"0.6",-1,1,5,0,5,2,29723,91063187,29723,125363625,29723,90990410,29723,167674773
256,500,375,-2,"0.6",-1,1,5,0,5,3,29723,91078762,29723,143519793,29723,90990410,29723,167674773
256,500,375,-2,"0.6",-1,1,5,0,5,4,29723,125367956,29723,160021381,29723,90990410,29723,167674773
256,500,375,-2,"0.6",-1,1,5,0,5,5,29723,160035210,29723,167665484,29723,90990410,29723,167674773
256,500,375,-2,"0.6",-1,1,5,0,6,1,29723,244960832,29723,252358739,29723,244823172,29723,297585900
256,500,375,-2,"0.6",-1,1,5,0,6,2,29723,244986604,29723,279324968,29723,244823172,29723,297585900
256,500,375,-2,"0.6",-1,1,5,0,6,3,29723,244978153,29723,297458227,29723,244823172,29723,297585900
256,500,375,-2,"0.6",-1,1,5,0,6,4,29723,252361882,29723,287032628,29723,244823172,29723,297585900
256,500,375,-2,"0.6",-1,1,5,0,6,5,29723,287036190,29723,294675473,29723,244823172,29723,297585900
256,500,375,-2,"0.6",-1,1,5,0,7,1,29723,376806679,29723,384217367,29723,376650510,29723,445814950
256,500,375,-2,"0.6",-1,1,5,0,7,2,29723,411480638,29723,445778772,29723,376650510,29723,445814950
256,500,375,-2,"0.6",-1,1,5,0,7,3,29723,376807308,29723,429283540,29723,376650510,29723,445814950
256,500,375,-2,"0.6",-1,1,5,0,7,4,29723,376791802,29723,411475260,29723,376650510,29723,445814950
256,500,375,-2,"0.6",-1,1,5,0,7,5,29723,400031630,29723,407670634,29723,376650510,29723,445814950
256,500,375,-2,"0.6",-1,1,5,0,8,1,29723,536037463,29723,543433973,29723,525194692,29723,595904967
256,500,375,-2,"0.6",-1,1,5,0,8,2,29723,525275780,29723,559573984,29723,525194692,29723,595904967
256,500,375,-2,"0.6",-1,1,5,0,8,3,29723,543438094,29723,595888833,29723,525194692,29723,595904967
256,500,375,-2,"0.6",-1,1,5,0,8,4,29723,525294498,29723,559958749,29723,525194692,29723,595904967
256,500,375,-2,"0.6",-1,1,5,0,8,5,29723,564027800,29723,571663382,29723,525194692,29723,595904967
256,500,375,-2,"0.6",-1,1,5,0,9,1,29723,687429842,29723,694804700,29723,687324030,29723,754765164
256,500,375,-2,"0.6",-1,1,5,0,9,2,29723,687417619,29723,721726020,29723,687324030,29723,754765164
256,500,375,-2,"0.6",-1,1,5,0,9,3,29723,687418387,29723,739896226,29723,687324030,29723,754765164
256,500,375,-2,"0.6",-1,1,5,0,9,4,29723,720037566,29723,754755037,29723,687324030,29723,754765164
256,500,375,-2,"0.6",-1,1,5,0,9,5,29723,688026091,29723,695655737,29723,687324030,29723,754765164
256,500,375,-2,"0.6",-1,1,5,0,10,1,29723,835966411,29723,843357473,29723,835917451,29723,888493768
256,500,375,-2,"0.6",-1,1,5,0,10,2,29723,835966970,29723,870343537,29723,835917451,29723,888493768
256,500,375,-2,"0.6",-1,1,5,0,10,3,29723,835967668,29723,888484060,29723,835917451,29723,888493768
256,500,375,-2,"0.6",-1,1,5,0,10,4,29723,843360476,29723,878015996,29723,835917451,29723,888493768
256,500,375,-2,"0.6",-1,1,5,0,10,5,29723,878021025,29723,885679725,29723,835917451,29723,888493768
256,500,375,-2,"0.6",-1,1,5,1,1,1,29723,976994652,29724,22156999,29723,976850636,29724,22797598
256,500,375,-2,"0.6",-1,1,5,1,1,2,29723,977020983,29724,21893481,29723,976850636,29724,22797598
256,500,375,-2,"0.6",-1,1,5,1,1,3,29723,977012741,29724,22603156,29723,976850636,29724,22797598
256,500,375,-2,"0.6",-1,1,5,1,1,4,29724,22160770,29724,22161399,29723,976850636,29724,22797598
256,500,375,-2,"0.6",-1,1,5,1,1,5,29724,22163774,29724,22164402,29723,976850636,29724,22797598
256,500,375,-2,"0.6",-1,1,5,1,2,1,29724,102104634,29724,147605509,29724,102004130,29724,147904158
256,500,375,-2,"0.6",-1,1,5,1,2,2,29724,102104005,29724,147684502,29724,102004130,29724,147904158
256,500,375,-2,"0.6",-1,1,5,1,2,3,29724,147869935,29724,147870563,29724,102004130,29724,147904158
256,500,375,-2,"0.6",-1,1,5,1,2,4,29724,102103447,29724,147866792,29724,102004130,29724,147904158
256,500,375,-2,"0.6",-1,1,5,1,2,5,29724,147875383,29724,147876500,29724,102004130,29724,147904158
256,500,375,-2,"0.6",-1,1,5,1,3,1,29724,225702935,29724,270589541,29724,225535032,29724,273117996
256,500,375,-2,"0.6",-1,1,5,1,3,2,29724,225689525,29724,270903835,29724,225535032,29724,273117996
256,500,375,-2,"0.6",-1,1,5,1,3,3,29724,270907746,29724,270908374,29724,225535032,29724,273117996
256,500,375,-2,"0.6",-1,1,5,1,3,4,29724,225690363,29724,271293209,29724,225535032,29724,273117996
256,500,375,-2,"0.6",-1,1,5,1,3,5,29724,271302638,29724,271303755,29724,225535032,29724,273117996
256,500,375,-2,"0.6",-1,1,5,1,4,1,29724,362247886,29724,407866866,29724,362088015,29724,408432105
256,500,375,-2,"0.6",-1,1,5,1,4,2,29724,362256197,29724,407184849,29724,362088015,29724,408432105
256,500,375,-2,"0.6",-1,1,5,1,4,3,29724,407454094,29724,407454723,29724,362088015,29724,408432105
256,500,375,-2,"0.6",-1,1,5,1,4,4,29724,362233289,29724,407446900,29724,362088015,29724,408432105
256,500,375,-2,"0.6",-1,1,5,1,4,5,29724,407450672,29724,407451370,29724,362088015,29724,408432105
256,500,375,-2,"0.6",-1,1,5,1,5,1,29724,485672278,29724,531257524,29724,485530217,29724,531560852
256,500,375,-2,"0.6",-1,1,5,1,5,2,29724,485669484,29724,530829246,29724,485530217,29724,531560852
256,500,375,-2,"0.6",-1,1,5,1,5,3,29724,485684361,29724,530569431,29724,485530217,29724,531560852
256,500,375,-2,"0.6",-1,1,5,1,5,4,29724,530833158,29724,530833786,29724,485530217,29724,531560852
256,500,375,-2,"0.6",-1,1,5,1,5,5,29724,530839863,29724,530840561,29724,485530217,29724,531560852
256,500,375,-2,"0.6",-1,1,5,1,6,1,29724,606070234,29724,651088425,29724,606007655,29724,651737476
256,500,375,-2,"0.6",-1,1,5,1,6,2,29724,606090139,29724,651290201,29724,606007655,29724,651737476
256,500,375,-2,"0.6",-1,1,5,1,6,3,29724,606070793,29724,651704230,29724,606007655,29724,651737476
256,500,375,-2,"0.6",-1,1,5,1,6,4,29724,651094012,29724,651094641,29724,606007655,29724,651737476
256,500,375,-2,"0.6",-1,1,5,1,6,5,29724,651104070,29724,651104698,29724,606007655,29724,651737476
256,500,375,-2,"0.6",-1,1,5,1,7,1,29724,727724107,29724,772900212,29724,727674309,29724,773940384
256,500,375,-2,"0.6",-1,1,5,1,7,2,29724,727724665,29724,772635577,29724,727674309,29724,773940384
256,500,375,-2,"0.6",-1,1,5,1,7,3,29724,727725434,29724,773310819,29724,727674309,29724,773940384
256,500,375,-2,"0.6",-1,1,5,1,7,4,29724,772904403,29724,772905032,29724,727674309,29724,773940384
256,500,375,-2,"0.6",-1,1,5,1,7,5,29724,772912225,29724,772912854,29724,727674309,29724,773940384
256,500,375,-2,"0.6",-1,1,5,1,8,1,29724,849152875,29724,895068129,29724,849014377,29724,896019041
256,500,375,-2,"0.6",-1,1,5,1,8,2,29724,849128430,29724,894595013,29724,849014377,29724,896019041
256,500,375,-2,"0.6",-1,1,5,1,8,3,29724,849129408,29724,894605070,29724,849014377,29724,896019041
256,500,375,-2,"0.6",-1,1,5,1,8,4,29724,894610728,29724,894611356,29724,849014377,29724,896019041
256,500,375,-2,"0.6",-1,1,5,1,8,5,29724,894600391,29724,894601019,29724,849014377,29724,896019041
256,500,375,-2,"0.6",-1,1,5,1,9,1,29724,976132483,29725,22309579,29724,975991540,29725,22706566
256,500,375,-2,"0.6",-1,1,5,1,9,2,29724,976157836,29725,22442909,29724,975991540,29725,22706566
256,500,375,-2,"0.6",-1,1,5,1,9,3,29724,976156929,29725,22696928,29724,975991540,29725,22706566
256,500,375,-2,"0.6",-1,1,5,1,9,4,29725,22314607,29725,22315236,29724,975991540,29725,22706566
256,500,375,-2,"0.6",-1,1,5,1,9,5,29725,22317541,29725,22318169,29724,975991540,29725,22706566
256,500,375,-2,"0.6",-1,1,5,1,10,1,29725,106314671,29725,151990573,29725,106182319,29725,152045679
256,500,375,-2,"0.6",-1,1,5,1,10,2,29725,106313414,29725,151533800,29725,106182319,29725,152045679
256,500,375,-2,"0.6",-1,1,5,1,10,3,29725,106329128,29725,151225164,29725,106182319,29725,152045679
256,500,375,-2,"0.6",-1,1,5,1,10,4,29725,151537571,29725,151538200,29725,106182319,29725,152045679
256,500,375,-2,"0.6",-1,1,5,1,10,5,29725,151541902,29725,151542530,29725,106182319,29725,152045679
256,500,375,-2,"0.6",-1,1,5,2,1,1,29725,302323014,29725,478366886,29725,302225793,29725,478376804
256,500,375,-2,"0.6",-1,1,5,2,1,2,29725,302332303,29725,302344037,29725,302225793,29725,478376804
256,500,375,-2,"0.6",-1,1,5,2,1,3,29725,312030698,29725,312031885,29725,302225793,29725,478376804
256,500,375,-2,"0.6",-1,1,5,2,1,4,29725,302368622,29725,302369250,29725,302225793,29725,478376804
256,500,375,-2,"0.6",-1,1,5,2,1,5,29725,302323713,29725,302324341,29725,302225793,29725,478376804
256,500,375,-2,"0.6",-1,1,5,2,2,1,29725,561168095,29725,697632937,29725,561107472,29725,697672677
256,500,375,-2,"0.6",-1,1,5,2,2,2,29725,561157409,29725,561158527,29725,561107472,29725,697672677
256,500,375,-2,"0.6",-1,1,5,2,2,3,29725,561157968,29725,561159085,29725,561107472,29725,697672677
256,500,375,-2,"0.6",-1,1,5,2,2,4,29725,561161041,29725,561162228,29725,561107472,29725,697672677
256,500,375,-2,"0.6",-1,1,5,2,2,5,29725,561163905,29725,561164533,29725,561107472,29725,697672677
256,500,375,-2,"0.6",-1,1,5,2,3,1,29725,801125404,29725,940343455,29725,800957431,29725,940376071
256,500,375,-2,"0.6",-1,1,5,2,3,2,29725,801138534,29725,801139093,29725,800957431,29725,940376071
256,500,375,-2,"0.6",-1,1,5,2,3,3,29725,801132318,29725,801133016,29725,800957431,29725,940376071
256,500,375,-2,"0.6",-1,1,5,2,3,4,29725,801135112,29725,801135740,29725,800957431,29725,940376071
256,500,375,-2,"0.6",-1,1,5,2,3,5,29725,801115905,29725,801116464,29725,800957431,29725,940376071
256,500,375,-2,"0.6",-1,1,5,2,4,1,29726,23619945,29726,160336501,29726,23562814,29726,160373727
256,500,375,-2,"0.6",-1,1,5,2,4,2,29726,23622180,29726,23623298,29726,23562814,29726,160373727
256,500,375,-2,"0.6",-1,1,5,2,4,3,29726,32029876,29726,32031064,29726,23562814,29726,160373727
256,500,375,-2,"0.6",-1,1,5,2,4,4,29726,23618199,29726,23618828,29726,23562814,29726,160373727
256,500,375,-2,"0.6",-1,1,5,2,4,5,29726,23619386,29726,23620574,29726,23562814,29726,160373727
256,500,375,-2,"0.6",-1,1,5,2,5,1,29726,243869175,29726,380558841,29726,243813790,29726,380593344
256,500,375,-2,"0.6",-1,1,5,2,5,2,29726,243871969,29726,243872528,29726,243813790,29726,380593344
256,500,375,-2,"0.6",-1,1,5,2,5,3,29726,255978409,29726,255979037,29726,243813790,29726,380593344
256,500,375,-2,"0.6",-1,1,5,2,5,4,29726,243867429,29726,243867988,29726,243813790,29726,380593344
256,500,375,-2,"0.6",-1,1,5,2,5,5,29726,243868616,29726,243870293,29726,243813790,29726,380593344
256,500,375,-2,"0.6",-1,1,5,2,6,1,29726,462785871,29726,599332848,29726,462705273,29726,599364766
256,500,375,-2,"0.6",-1,1,5,2,6,2,29726,462790341,29726,462790970,29726,462705273,29726,599364766
256,500,375,-2,"0.6",-1,1,5,2,6,3,29726,462787617,29726,462788805,29726,462705273,29726,599364766
256,500,375,-2,"0.6",-1,1,5,2,6,4,29726,462793345,29726,462794881,29726,462705273,29726,599364766
256,500,375,-2,"0.6",-1,1,5,2,6,5,29726,462787059,29726,462788246,29726,462705273,29726,599364766
256,500,375,-2,"0.6",-1,1,5,2,7,1,29726,683810288,29726,820450925,29726,683754903,29726,820484589
256,500,375,-2,"0.6",-1,1,5,2,7,2,29726,683813571,29726,683814130,29726,683754903,29726,820484589
256,500,375,-2,"0.6",-1,1,5,2,7,3,29726,692560355,29726,692560913,29726,683754903,29726,820484589
256,500,375,-2,"0.6",-1,1,5,2,7,4,29726,683809171,29726,683809730,29726,683754903,29726,820484589
256,500,375,-2,"0.6",-1,1,5,2,7,5,29726,683810917,29726,683812035,29726,683754903,29726,820484589
256,500,375,-2,"0.6",-1,1,5,2,8,1,29726,899799866,29727,36424927,29726,899751814,29727,36434985
256,500,375,-2,"0.6",-1,1,5,2,8,2,29726,899799237,29726,899800425,29726,899751814,29727,36434985
256,500,375,-2,"0.6",-1,1,5,2,8,3,29726,899800983,29726,899801612,29726,899751814,29727,36434985
256,500,375,-2,"0.6",-1,1,5,2,8,4,29726,920027925,29726,920028554,29726,899751814,29727,36434985
256,500,375,-2,"0.6",-1,1,5,2,8,5,29726,920034001,29726,920034560,29726,899751814,29727,36434985
256,500,375,-2,"0.6",-1,1,5,2,9,1,29727,113671456,29727,250444304,29727,113607829,29727,250455479
256,500,375,-2,"0.6",-1,1,5,2,9,2,29727,113696180,29727,113696809,29727,113607829,29727,250455479
256,500,375,-2,"0.6",-1,1,5,2,9,3,29727,113672014,29727,113672643,29727,113607829,29727,250455479
256,500,375,-2,"0.6",-1,1,5,2,9,4,29727,124030774,29727,124031332,29727,113607829,29727,250455479
256,500,375,-2,"0.6",-1,1,5,2,9,5,29727,124036431,29727,124036990,29727,113607829,29727,250455479
256,500,375,-2,"0.6",-1,1,5,2,10,1,29727,338329942,29727,476320363,29727,338260518,29727,476364085
256,500,375,-2,"0.6",-1,1,5,2,10,2,29727,338345098,29727,338346215,29727,338260518,29727,476364085
256,500,375,-2,"0.6",-1,1,5,2,10,3,29727,338330570,29727,338331199,29727,338260518,29727,476364085
256,500,375,-2,"0.6",-1,1,5,2,10,4,29727,338332805,29727,338333434,29727,338260518,29727,476364085
256,500,375,-2,"0.6",-1,1,5,2,10,5,29727,338334901,29727,338335459,29727,338260518,29727,476364085
256,500,375,-2,"0.6",-1,1,6,0,1,1,29727,578284596,29727,583568845,29727,578178784,29727,642824733
256,500,375,-2,"0.6",-1,1,6,0,1,2,29727,578285225,29727,601940687,29727,578178784,29727,642824733
256,500,375,-2,"0.6",-1,1,6,0,1,3,29727,603505798,29727,642792955,29727,578178784,29727,642824733
256,500,375,-2,"0.6",-1,1,6,0,1,4,29727,578292558,29727,621193390,29727,578178784,29727,642824733
256,500,375,-2,"0.6",-1,1,6,0,1,5,29727,578268672,29727,603501957,29727,578178784,29727,642824733
256,500,375,-2,"0.6",-1,1,6,0,1,6,29727,601943830,29727,607224587,29727,578178784,29727,642824733
256,500,375,-2,"0.6",-1,1,6,0,2,1,29727,743726306,29727,748642412,29727,740124015,29727,787080697
256,500,375,-2,"0.6",-1,1,6,0,2,2,29727,764505845,29727,787044379,29727,740124015,29727,787080697
256,500,375,-2,"0.6",-1,1,6,0,2,3,29727,740318248,29727,784925762,29727,740124015,29727,787080697
256,500,375,-2,"0.6",-1,1,6,0,2,4,29727,740318877,29727,780681825,29727,740124015,29727,787080697
256,500,375,-2,"0.6",-1,1,6,0,2,5,29727,740333684,29727,764501794,29727,740124015,29727,787080697
256,500,375,-2,"0.6",-1,1,6,0,2,6,29727,740342065,29727,745641260,29727,740124015,29727,787080697
256,500,375,-2,"0.6",-1,1,6,0,3,1,29727,917567540,29727,922460878,29727,878099490,29727,922502015
256,500,375,-2,"0.6",-1,1,6,0,3,2,29727,878231074,29727,902003734,29727,878099490,29727,922502015
256,500,375,-2,"0.6",-1,1,6,0,3,3,29727,878217594,29727,917563419,29727,878099490,29727,922502015
256,500,375,-2,"0.6",-1,1,6,0,3,4,29727,878218153,29727,920350782,29727,878099490,29727,922502015
256,500,375,-2,"0.6",-1,1,6,0,3,5,29727,878218712,29727,902411966,29727,878099490,29727,922502015
256,500,375,-2,"0.6",-1,1,6,0,3,6,29727,904027433,29727,909319575,29727,878099490,29727,922502015
256,500,375,-2,"0.6",-1,1,6,0,4,1,29728,18593991,29728,23507583,29728,18408488,29728,83509255
256,500,375,-2,"0.6",-1,1,6,0,4,2,29728,18504383,29728,41086150,29728,18408488,29728,83509255
256,500,375,-2,"0.6",-1,1,6,0,4,3,29728,44027377,29728,83474194,29728,18408488,29728,83509255
256,500,375,-2,"0.6",-1,1,6,0,4,4,29728,18535742,29728,58875153,29728,18408488,29728,83509255
256,500,375,-2,"0.6",-1,1,6,0,4,5,29728,18502427,29728,42943693,29728,18408488,29728,83509255
256,500,375,-2,"0.6",-1,1,6,0,4,6,29728,23510168,29728,28814741,29728,18408488,29728,83509255
256,500,375,-2,"0.6",-1,1,6,0,5,1,29728,221990044,29728,227952957,29728,215024465,29728,287047299
256,500,375,-2,"0.6",-1,1,6,0,5,2,29728,223911494,29728,271206705,29728,215024465,29728,287047299
256,500,375,-2,"0.6",-1,1,6,0,5,3,29728,215294408,29728,287013215,29728,215024465,29728,287047299
256,500,375,-2,"0.6",-1,1,6,0,5,4,29728,215332403,29728,262979972,29728,215024465,29728,287047299
256,500,375,-2,"0.6",-1,1,6,0,5,5,29728,215338130,29728,244545061,29728,215024465,29728,287047299
256,500,375,-2,"0.6",-1,1,6,0,5,6,29728,215312009,29728,221986761,29728,215024465,29728,287047299
256,500,375,-2,"0.6",-1,1,6,0,6,1,29728,377009088,29728,381925055,29728,376866119,29728,418730411
